,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-3.9631250000000002,-5.615,292.97562500000004,90.18375,99554.436875,"110.73,20.0",9.114374999999999,14.55625,34.2,12.359375,22.504687500000003,35.95089285714286,36.75928571428571,海南省,469005
1,-2.7311538461538465,-6.019615384615386,286.1770512820512,70.42102564102564,99607.28948717953,"114.51,25.4",16.286282051282058,29.636538461538457,46.60544871794872,20.762820512820515,20.47320512820513,51.07516025641024,51.47135989010987,广东省,440282
2,-0.5271597633136084,0.2469230769230769,281.34147928994093,82.2627218934911,82003.0399408284,"99.01,29.16",14.781479289940819,11.93394970414201,38.559733727810645,19.23076923076923,23.890384615384626,39.99371301775148,44.416534234995765,云南省,533422
3,-2.9996363636363608,-5.950818181818182,284.3407272727273,68.39936363636365,97586.74490909096,"111.11,26.3",18.61145454545455,15.01022727272727,50.60159090909089,20.62727272727273,22.583272727272732,62.2418344155844,62.2418344155844,广西壮族自治区,450324
4,-2.104,-1.8079999999999996,287.7966666666667,74.12533333333333,93564.96733333332,"121.57,25.29",6.5326666666666675,20.64166666666667,19.043333333333337,6.25,32.56399999999999,22.17904761904762,37.17133333333333,台湾省,710000
5,-1.99811320754717,-3.1141509433962264,283.82207547169816,70.69471698113207,96660.32981132076,"118.67,28.26",16.91188679245283,26.487971698113206,45.512169811320746,15.245283018867925,26.201792452830198,41.7331873315364,46.03662398921832,福建省,350722
6,-1.0174025974025966,-4.174935064935065,279.09727272727264,74.55402597402598,90040.03376623376,"107.72,29.14",31.002207792207788,22.778084415584413,59.000064935064934,22.224025974025974,18.697597402597403,67.72796846011134,67.83582560296848,贵州省,520325
7,-1.3661458333333332,-4.283749999999999,281.89708333333346,55.30989583333335,98072.64739583335,"113.55,29.82",34.50427083333332,35.126171875,71.07135416666664,33.1171875,17.115260416666665,84.0413132440476,84.25167782738092,湖南省,430682
8,-0.7890277777777779,-3.4293055555555556,282.58430555555555,49.70833333333334,99662.12527777777,"116.87,29.96",36.42604166666667,40.70902777777776,41.54548611111112,18.25347222222222,17.58243055555555,40.85213293650795,48.929474206349184,江西省,360430
9,1.6792727272727273,-1.0885909090909094,273.86336363636366,49.280545454545425,75486.57986363638,"97.84,34.14",7.961931818181818,14.111818181818172,30.88081818181821,17.43522727272727,24.803636363636382,33.545105519480536,47.33057305194806,四川省,513332
10,8.777072243346009,-0.46005703422053135,267.03633079847896,34.81640684410647,57382.628555133095,"82.5,35.68",0.11235741444867017,1.2035884030418256,2.3207604562737805,2.800380228136882,34.835570342205315,2.815996740901689,34.87950841933731,西藏自治区,542526
11,0.6865957446808512,-0.9004255319148938,281.73659574468076,56.4455319148936,98524.00808510638,"119.91,31.13",30.057127659574462,68.99202127659575,68.22787234042552,23.840425531914892,15.063191489361705,75.33404255319151,77.08808510638299,浙江省,330522
12,-0.5145714285714285,-1.4628571428571426,280.1548571428571,58.871999999999986,93709.32714285713,"108.62,32.11",20.474857142857147,30.551071428571433,66.10185714285714,19.764285714285716,17.97528571428571,91.14061224489795,91.55144897959183,重庆市,500229
13,0.5721250000000001,-3.9996249999999995,279.754375,43.487375,97505.87975000001,"111.1,33.11",22.264625,34.2725,71.27075,24.484375,18.9315,80.54785714285711,81.11134821428568,湖北省,420304
