,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-4.937499999999999,-2.426875,293.64000000000004,85.105625,99507.34125,"110.73,20.0",7.950625,7.5445312499999995,41.400625,12.125,29.830624999999998,41.72287946428572,43.20323660714286,海南省,469005
1,-4.1984615384615385,-2.0106410256410263,287.57820512820524,74.33833333333332,99416.10499999995,"114.51,25.4",11.766025641025639,14.73028846153846,48.42339743589744,20.772435897435898,25.895641025641023,55.29981684981685,55.52911172161171,广东省,440282
2,5.601479289940826,2.83059171597633,286.7855029585799,59.017928994082844,81738.95822485207,"99.01,29.16",7.576745562130176,5.192973372781064,31.393195266272162,10.041420118343195,40.64539447731755,39.496375739645,48.804221611721616,云南省,533422
3,-2.3995454545454553,1.226909090909091,285.8085454545455,68.31000000000002,97157.7872727273,"111.11,26.3",16.66054545454546,10.982272727272727,62.51495454545454,19.96590909090909,28.60954545454546,89.39913961038958,89.39913961038958,广西壮族自治区,450324
4,-2.1399999999999997,-1.8926666666666667,287.7673333333333,82.4726666666667,93572.582,"121.57,25.29",5.7620000000000005,14.711666666666666,34.004666666666665,7.716666666666667,34.22933333333334,38.88666666666667,39.50657142857143,台湾省,710000
5,-4.657924528301887,-1.1058490566037738,283.4188679245283,82.3366037735849,96556.3203773585,"118.67,28.26",12.550754716981132,10.983962264150945,47.38632075471697,16.41509433962264,31.10943396226415,50.3684973045822,52.6596293800539,福建省,350722
6,0.8392207792207791,6.466233766233766,284.49220779220775,57.13077922077924,89177.27727272724,"107.72,29.14",20.909220779220778,10.125487012987014,52.71740259740258,16.142857142857142,28.597922077922078,69.01233766233769,70.24965677179965,贵州省,520325
7,-2.011458333333334,2.095520833333333,282.34656249999995,60.064583333333324,97403.42156250005,"113.55,29.82",27.35729166666667,15.992447916666675,83.94270833333336,25.614583333333332,25.65989583333334,141.0510602678572,141.0510602678572,湖南省,430682
8,-2.835972222222222,0.8068055555555556,282.80888888888876,74.29125000000002,99291.39180555553,"116.87,29.96",18.587777777777777,14.963020833333335,69.6513888888889,20.666666666666668,24.083263888888883,101.50119047619042,101.50119047619042,江西省,360430
9,5.97618181818182,2.103409090909091,276.7184999999999,43.38150000000001,74770.16054545452,"97.84,34.14",11.2065,6.7000568181818165,32.176318181818196,10.342045454545454,35.65147727272728,48.62457792207792,68.05529545454547,四川省,513332
