,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,1.3325,4.9243749999999995,302.08375,75.71000000000001,98632.81750000002,"110.73,20.0",1.1881249999999999,5.464843750000001,11.026874999999999,7.078125,27.921249999999997,9.63214285714286,27.921249999999997,海南省,469005
1,-0.3030769230769229,4.523076923076924,299.74333333333334,88.13884615384612,98307.01435897431,"114.51,25.4",6.207179487179487,19.279487179487184,28.143333333333338,19.83653846153846,23.368846153846153,29.222870879120883,33.82298992673992,广东省,440282
2,5.834437869822488,0.8926035502958585,293.49124260355046,62.6046153846154,81427.78437869821,"99.01,29.16",5.7240828402366875,5.459763313609463,32.943372781065094,10.053254437869823,37.751301775147915,27.45616018596788,42.645374049027886,云南省,533422
3,0.6837272727272725,4.312454545454545,300.2097272727272,80.56918181818185,96027.55927272727,"111.11,26.3",8.12809090909091,10.97011363636364,44.10713636363636,16.936363636363637,31.66922727272727,47.967662337662354,50.68658766233768,广西壮族自治区,450324
4,0.3433333333333332,0.3366666666666666,294.94466666666665,88.81,92950.57266666667,"121.57,25.29",7.4433333333333325,22.600833333333338,30.144666666666662,5.0,38.60466666666666,38.10988095238095,44.24435714285713,台湾省,710000
5,-2.6188679245283017,1.9086792452830188,294.3545283018867,91.09886792452829,95610.86207547167,"118.67,28.26",8.295660377358491,18.98066037735849,34.53858490566038,15.523584905660377,23.79292452830189,35.083187331536394,37.61644204851751,福建省,350722
6,-1.0263636363636366,1.9075324675324683,295.0074025974026,81.63506493506496,88663.2624675325,"107.72,29.14",10.480779220779223,9.578571428571431,47.94097402597403,13.292207792207792,29.218376623376617,46.17335343228201,51.14269016697589,贵州省,520325
7,-2.6165625,-0.057499999999999656,297.38322916666675,80.06843750000004,96368.61354166665,"113.55,29.82",16.83822916666667,16.006901041666666,79.3703125,25.520833333333332,31.510451388888892,108.18744791666666,108.25994791666666,湖南省,430682
8,-2.3666666666666663,0.9533333333333336,298.34527777777777,79.0075,98079.78,"116.87,29.96",18.23083333333333,13.556770833333331,67.26444444444445,21.100694444444443,33.085393518518515,88.70188492063494,88.70188492063494,江西省,360430
9,0.2654090909090916,-0.09027272727272714,286.5833636363636,69.8907272727273,74899.14559090904,"97.84,34.14",7.8469545454545475,8.601306818181824,35.717772727272724,12.304545454545455,36.901303030303026,38.295909090909106,51.314772186147195,四川省,513332
