,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-2.0237499999999997,-5.326250000000001,297.930625,81.21375,98440.825625,"110.73,20.0",11.445625000000001,6.05390625,47.21218749999999,9.6875,40.3809375,53.63303571428572,53.771517857142854,海南省,469005
1,-2.689615384615386,-6.658846153846154,295.76269230769236,73.39974358974357,98250.63653846152,"114.51,25.4",14.822564102564106,12.971794871794872,46.50044871794873,13.317307692307692,43.38371794871797,57.24874084249084,57.75446428571429,广东省,440282
2,0.0851479289940826,2.288520710059172,290.7727810650891,49.03106508875739,81529.38467455626,"99.01,29.16",7.635562130177512,6.780857988165685,30.141538461538467,5.730769230769231,53.361666666666686,37.66150676246829,54.03730276134126,云南省,533422
3,-3.4029090909090907,-3.9116363636363634,295.0703636363636,58.65090909090909,96341.50372727273,"111.11,26.3",12.05727272727273,8.886022727272724,47.32122727272727,8.929545454545455,45.16451515151517,57.41034090909093,57.58821536796538,广西壮族自治区,450324
4,-0.6693333333333332,0.38333333333333336,296.7553333333334,83.80533333333332,92537.71466666667,"121.57,25.29",6.465333333333334,23.790000000000006,18.142,3.7666666666666666,26.848999999999997,21.437142857142856,32.629619047619045,台湾省,710000
5,-1.232452830188679,-5.0952830188679235,292.22603773584905,92.92415094339621,95394.14320754717,"118.67,28.26",14.439433962264152,22.31792452830188,42.620660377358504,11.443396226415095,30.63056603773586,52.77506738544473,56.71006064690027,福建省,350722
6,-1.430909090909091,3.344935064935065,292.9976623376624,57.43155844155845,88975.67116883119,"107.72,29.14",16.154675324675324,12.42126623376623,46.886168831168824,8.113636363636363,44.47859307359307,52.227458256029685,53.92842455163883,贵州省,520325
7,-2.3556250000000003,-1.5381250000000002,293.9698958333334,60.259791666666665,96685.33749999998,"113.55,29.82",16.154374999999998,9.651041666666668,52.483177083333324,9.2890625,51.92012152777781,67.26302083333334,68.0479166666667,湖南省,430682
8,-2.049722222222222,-4.449027777777781,293.53097222222226,73.17861111111111,98280.1113888889,"116.87,29.96",20.416388888888893,12.710763888888893,60.19847222222225,13.760416666666666,41.605324074074076,84.61770833333333,84.63478009259259,江西省,360430
9,0.6444999999999999,1.881227272727272,287.60818181818195,47.80136363636366,74927.44472727268,"97.84,34.14",8.017227272727274,6.203352272727274,29.30759090909091,5.6840909090909095,49.82558333333332,36.1044724025974,56.09514826839825,四川省,513332
10,2.7979467680608336,0.31051330798479215,280.6316730038023,50.409505703422056,57628.28093155892,"82.5,35.68",0.6699049429657801,0.6311549429657792,9.237547528517114,3.055133079847909,59.15614385297847,12.480071971754485,59.15614385297847,西藏自治区,542526
11,-1.1668085106382977,-2.974255319148936,291.1506382978724,88.89404255319148,97228.21680851062,"119.91,31.13",16.01808510638298,29.654521276595744,57.398510638297886,20.920212765957448,34.83510638297872,74.9963905775076,74.9963905775076,浙江省,330522
12,-3.4520000000000004,3.7034285714285717,295.136,52.06742857142857,92296.68828571429,"108.62,32.11",14.859999999999998,15.473214285714286,44.68157142857143,9.942857142857143,44.91128571428572,51.88362244897959,53.354122448979595,重庆市,500229
13,-0.8225000000000001,1.513375,294.5833749999998,52.091874999999995,96048.37387500002,"111.1,33.11",18.2315625,11.642656249999998,51.092375000000025,8.215625,54.54475000000001,66.988125,68.61332291666668,湖北省,420304
14,-0.7532786885245903,-0.9581967213114748,294.1134426229508,62.506065573770485,99752.76557377048,"116.49,34.51",19.05852459016394,22.259426229508186,63.43729508196719,14.53688524590164,38.818114754098374,87.16885245901639,87.16885245901639,安徽省,341321
