,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-4.656874999999999,-1.713125,295.72625,83.85375,99166.10750000001,"110.73,20.0",6.9375,9.853906250000001,27.865000000000002,8.390625,22.866249999999997,24.452678571428574,29.223303571428573,海南省,469005
1,-3.700641025641023,-2.0938461538461532,292.2374358974357,77.63333333333333,99051.37769230768,"114.51,25.4",19.750641025641027,28.423717948717957,58.89948717948719,31.612179487179485,30.543076923076924,69.98747710622712,70.29820970695972,广东省,440282
2,3.92094674556213,3.2875739644970423,283.89443786982247,64.31171597633136,81536.48550295856,"99.01,29.16",7.36739644970414,7.431582840236685,27.751715976331365,12.779585798816568,31.96636094674556,31.830336010143707,39.93236686390533,云南省,533422
3,-2.444272727272727,-0.11836363636363659,288.9809999999999,83.0919090909091,96887.19018181818,"111.11,26.3",19.223454545454548,16.58590909090909,56.013409090909086,22.631818181818183,23.90963636363636,61.808262987013,62.141061688311694,广西壮族自治区,450324
4,-1.986,-2.462666666666666,292.0413333333333,72.846,93285.26133333333,"121.57,25.29",7.644666666666666,21.842499999999998,24.712,6.2,30.534,27.865714285714287,34.74185714285714,台湾省,710000
5,-2.7979245283018868,-1.7194339622641508,288.51849056603777,84.47660377358487,96210.31679245282,"118.67,28.26",16.996037735849058,23.678301886792458,46.915471698113215,26.669811320754718,24.410566037735858,49.00512129380054,50.0624460916442,福建省,350722
6,0.2311688311688314,5.802857142857144,284.80688311688317,83.77350649350647,89103.2757142857,"107.72,29.14",18.74974025974026,14.404707792207791,55.13370129870129,16.67207792207792,21.72720779220779,58.24809833024118,60.67901669758813,贵州省,520325
7,-1.6863541666666675,0.7253125000000001,284.81,82.7790625,97230.78885416668,"113.55,29.82",26.263333333333332,23.35299479166667,59.690729166666664,25.067708333333332,15.33484375,69.604296875,70.80846354166668,湖南省,430682
8,-2.1904166666666667,-1.4969444444444453,286.3695833333333,79.69194444444446,99027.17583333333,"116.87,29.96",21.670694444444454,24.428472222222226,48.05451388888889,24.67361111111111,16.472013888888892,49.1809027777778,50.743318452380954,江西省,360430
9,3.0547272727272716,0.8886363636363638,275.93545454545443,52.11559090909096,74693.61240909091,"97.84,34.14",7.4169090909090825,14.415795454545455,27.40402272727274,16.928409090909092,27.474977272727276,30.597995129870142,48.26905844155846,四川省,513332
