,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-4.460625,-6.7,294.46375,89.58624999999999,99387.848125,"110.73,20.0",12.1525,17.340625,39.83687499999999,18.296875,16.4640625,33.236607142857146,39.886339285714286,海南省,469005
1,-2.162692307692309,-6.773461538461539,289.5707692307692,77.87858974358971,99395.11294871797,"114.51,25.4",19.121666666666666,24.452564102564104,36.60192307692307,24.685897435897434,15.128141025641025,35.574999999999996,37.872289377289384,广东省,440282
2,-0.35816568047337166,1.4222485207100592,284.28295857988167,76.01284023668639,82019.94502958571,"99.01,29.16",13.973372781065091,8.428106508875741,33.97840236686393,15.596153846153847,26.736272189349116,41.64719991546914,48.70138630600167,云南省,533422
3,-3.333363636363637,-5.845727272727275,287.236909090909,72.08072727272724,97416.25254545455,"111.11,26.3",20.44445454545454,11.726136363636366,47.20481818181819,15.995454545454546,24.365454545454543,51.531915584415565,52.62122402597402,广西壮族自治区,450324
4,-1.4906666666666666,-2.176666666666667,292.48800000000006,82.61866666666667,93371.57333333333,"121.57,25.29",5.47,19.6375,14.226666666666663,5.3,31.573,13.446666666666665,35.33733333333334,台湾省,710000
5,-0.5324528301886794,-3.59622641509434,287.684716981132,89.35245283018872,96428.20339622644,"118.67,28.26",14.347169811320754,21.80283018867924,37.87018867924528,11.377358490566039,22.42311320754718,41.155727762803245,45.35997304582211,福建省,350722
6,-1.2932467532467533,-2.9055844155844155,282.33610389610385,81.96246753246754,89949.28545454548,"107.72,29.14",30.77688311688312,15.810227272727273,58.39766233766235,18.571428571428573,19.146363636363645,78.62316790352509,78.62316790352509,贵州省,520325
7,-0.6674999999999996,-3.3373958333333333,284.083125,71.5390625,97890.22197916663,"113.55,29.82",35.92661458333334,21.681119791666664,62.865625000000016,18.1171875,19.805104166666666,83.74815848214288,84.29848958333336,湖南省,430682
8,0.7315277777777778,-3.5755555555555563,285.5366666666667,83.65652777777775,99439.63805555558,"116.87,29.96",27.83791666666667,32.460590277777776,56.42847222222221,18.274305555555557,11.099930555555554,70.55471230158729,70.69490575396824,江西省,360430
9,2.038590909090909,-0.20140909090909084,274.77104545454546,57.95550000000004,75497.65049999999,"97.84,34.14",9.736454545454558,9.796249999999997,26.748727272727265,8.676136363636363,30.194045454545446,29.79234577922076,46.177961038961,四川省,513332
10,5.279714828897334,1.0320912547528525,262.19676806083646,45.07579847908749,57274.42112167298,"82.5,35.68",0.1395627376425854,0.7554657794676805,1.440931558935363,2.7647338403041823,39.81977186311785,1.7422053231939185,39.81977186311785,西藏自治区,542526
11,0.04042553191489353,-1.4863829787234042,286.12170212765955,88.0072340425532,98220.1178723404,"119.91,31.13",15.891702127659574,44.05877659574467,48.437340425531914,18.93617021276596,13.762659574468085,58.085182370820675,60.15641337386018,浙江省,330522
12,0.0005714285714285085,-1.2245714285714289,283.6534285714286,71.08599999999996,93557.89257142857,"108.62,32.11",25.879142857142863,13.207857142857142,53.59757142857144,16.442857142857143,17.503285714285713,64.34183673469389,65.67785714285714,重庆市,500229
13,1.7908750000000002,-2.853625,283.986,53.566499999999984,97240.24050000001,"111.1,33.11",32.478875,20.9990625,56.99725000000001,19.65,20.620937499999997,76.09390625,76.11609375000002,湖北省,420304
14,2.1959016393442625,-1.7586885245901638,285.39032786885247,61.917049180327865,100859.9985245902,"116.49,34.51",29.001639344262298,43.38954918032787,83.08729508196723,23.901639344262296,15.268606557377048,115.19803864168617,115.19803864168617,安徽省,341321
15,3.1584090909090916,-0.3029545454545454,285.54681818181814,63.16363636363636,101976.00386363639,"119.06,34.94",37.316250000000004,67.44829545454546,97.89397727272726,29.681818181818183,14.133295454545452,148.76458603896106,148.76458603896106,江苏省,320707
16,3.713255813953489,-3.2687209302325577,277.55499999999995,32.021395348837224,89466.22337209301,"111.04,39.5",14.198720930232557,17.060174418604664,72.40819767441863,14.770348837209303,23.537441860465123,54.68534053156146,73.05137458471764,陕西省,610822
17,4.960389610389612,-3.2779220779220797,284.2002597402597,31.372857142857136,99460.33883116882,"114.03,36.34",44.13746753246753,39.97613636363637,102.91493506493505,25.474025974025974,16.464870129870135,109.64299628942486,116.45998608534323,河南省,410522
18,1.5833333333333333,-0.69,286.8333333333333,79.85000000000001,102089.09999999999,"121.31,31.78",23.726666666666663,73.75416666666668,65.69666666666667,22.416666666666668,9.116666666666665,94.78333333333335,94.78333333333335,上海市,310151
19,4.2145695364238405,-0.11649006622516575,260.8629139072848,51.770132450331154,62602.150298013294,"93.04,39.11",0.7061920529801324,1.1387831125827816,3.7677649006622493,3.423841059602649,37.84131346578364,3.7824325922421957,38.996777041942586,青海省,632803
20,4.41264864864865,-0.8763243243243246,270.44567567567566,36.19535135135135,79186.27745945945,"97.07,42.64",6.507270270270267,5.217094594594594,55.408602316602284,8.07027027027027,33.358432432432444,39.952872586872594,69.68233011583013,甘肃省,620923
21,7.442028985507246,-3.7515942028985516,274.89956521739134,34.2068115942029,89075.9931884058,"114.16,40.68",22.821666666666673,21.226449275362324,65.23999999999998,30.115942028985508,21.769565217391303,44.47647515527951,65.47166666666665,山西省,140222
22,4.923538461538461,-0.04938461538461534,283.21169230769226,38.11369230769232,100903.66692307693,"120.91,37.74",64.30618934911243,81.55892307692305,122.24215384615383,39.87307692307692,13.004615384615379,150.075478021978,150.21351648351646,山东省,370614
