,U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lon,IAQI_SO2,IAQI_NO2,IAQI_PM10,IAQI_CO,IAQI_O3,IAQI_PM25,IAQI,province,adcode
0,-2.05125,1.2925000000000002,295.780625,79.67875000000001,99223.02124999998,"110.73,20.0",1.92375,6.585156249999998,28.0625,8.9375,26.345937499999998,29.95803571428571,31.691741071428577,海南省,469005
1,-1.6421794871794868,-4.087307692307692,291.63615384615383,82.70051282051288,99164.49346153847,"114.51,25.4",15.180000000000005,29.957211538461543,61.28929487179488,29.653846153846153,21.536794871794868,71.45064102564102,71.57850732600733,广东省,440282
2,0.12106508875739644,-1.5559763313609474,286.6113017751479,51.819526627218934,81884.69656804734,"99.01,29.16",12.097662721893489,9.881508875739641,54.79920118343191,18.9792899408284,47.336794871794865,64.47658495350805,65.88698577063965,云南省,533422
3,-3.503090909090909,-4.659818181818181,289.3041818181818,81.183,97131.70672727273,"111.11,26.3",14.808181818181817,16.930681818181814,61.824363636363664,21.26818181818182,27.234545454545458,73.46553571428569,73.71823376623375,广西壮族自治区,450324
4,0.8453333333333332,-1.9933333333333334,290.3693333333334,79.24733333333333,93277.79733333334,"121.57,25.29",6.724666666666667,22.3225,33.318000000000005,6.316666666666666,34.86233333333334,36.777142857142856,39.944761904761904,台湾省,710000
5,-0.49867924528301893,-4.143207547169811,287.6532075471698,84.51188679245281,96264.05622641511,"118.67,28.26",14.867735849056603,23.966037735849067,51.68726415094339,23.75,25.801509433962263,56.64558625336927,57.58402291105121,福建省,350722
6,-3.4238961038961038,-6.213246753246755,282.2280519480518,81.15818181818183,89887.53311688313,"107.72,29.14",19.67532467532467,11.224350649350647,52.465844155844145,13.944805194805195,30.807207792207794,65.79677643784791,65.79677643784791,贵州省,520325
7,-3.934583333333334,-7.302812500000002,283.32999999999987,76.62302083333337,97925.67499999997,"113.55,29.82",23.566979166666666,18.49179687500001,73.24619791666666,18.361979166666668,26.136406250000004,85.27473958333331,86.62651041666663,湖南省,430682
8,-1.9684722222222224,-7.518194444444447,285.0909722222223,74.60819444444445,99400.86597222224,"116.87,29.96",19.338055555555556,18.696180555555554,60.55152777777781,16.239583333333332,22.464027777777773,71.15796130952378,72.08958333333332,江西省,360430
9,-0.5561818181818183,0.7182272727272728,274.81218181818184,68.80795454545455,75502.88522727271,"97.84,34.14",8.85663636363637,7.4313636363636375,36.68652272727275,8.356818181818182,37.76204545454546,36.92031655844159,50.162775974026005,四川省,513332
10,3.3014258555133105,-0.49589353612167164,263.65655893536143,61.8353422053232,56959.0894486692,"82.5,35.68",0.8874524714828892,0.500570342205323,9.045114068441068,3.913022813688213,43.145072877059505,11.685337452471494,43.23480671736369,西藏自治区,542526
11,0.2823404255319148,-7.512127659574466,282.77680851063826,69.78382978723403,98203.10659574467,"119.91,31.13",17.95851063829787,36.12313829787233,58.06819148936172,18.872340425531913,28.182127659574476,66.2438829787234,66.2438829787234,浙江省,330522
12,-5.302,-2.710285714285714,282.8048571428572,68.94457142857142,93655.2357142857,"108.62,32.11",18.56457142857143,11.965714285714288,51.24357142857143,13.514285714285714,28.344857142857144,58.950510204081624,59.93597959183673,重庆市,500229
13,-3.2369999999999997,-5.904249999999999,282.66825,52.282500000000006,97496.57,"111.1,33.11",22.905499999999993,23.415156250000006,73.60056250000004,16.328125,24.840687499999994,78.51191964285712,80.27343749999999,湖北省,420304
14,-0.9885245901639345,-7.767868852459017,282.4095081967212,51.09983606557376,101189.07639344262,"116.49,34.51",24.14008196721312,28.050819672131148,70.65745901639343,20.7172131147541,22.382049180327872,87.6557669789227,88.02557377049177,安徽省,341321
15,0.13477272727272727,-8.749090909090905,281.5370454545454,49.509545454545446,102320.97477272726,"119.06,34.94",23.384431818181817,30.624147727272728,73.23602272727273,24.085227272727273,33.54931818181818,81.75284090909092,82.50943181818182,江苏省,320707
16,-2.157441860465116,-3.5709302325581387,278.0525581395349,33.900348837209314,89878.5156976744,"111.04,39.5",15.417209302325572,16.303197674418605,43.54500000000001,24.79360465116279,29.209593023255817,29.056478405315634,46.41277823920267,陕西省,610822
17,-2.1445454545454554,-5.961558441558442,282.78701298701304,33.77493506493508,100022.98051948052,"114.03,36.34",32.45227272727274,43.66542207792205,75.50051948051947,26.941558441558442,23.670129870129855,76.96020408163264,80.07477272727272,河南省,410522
18,1.3399999999999999,-9.8,281.7966666666667,59.99666666666667,102221.36666666665,"121.31,31.78",15.333333333333334,32.40416666666667,62.163333333333334,17.5,37.685,71.58690476190476,71.58690476190476,上海市,310151
19,-1.8673841059602643,1.2624834437086085,267.80619205298035,60.51999999999999,62269.148145695355,"93.04,39.11",2.4334105960264902,1.5349751655629138,22.595496688741743,4.243377483443709,36.66043046357616,30.734100047303688,45.88802625354778,青海省,632803
20,-4.455945945945946,1.2085945945945944,273.5564324324325,39.27675675675675,79139.68248648653,"97.07,42.64",9.631621621621624,5.189662162162163,46.53975675675677,8.89054054054054,32.81294594594594,46.64362548262548,62.969150579150565,甘肃省,620923
21,0.6088405797101448,-5.286521739130436,276.52811594202893,34.00463768115942,89731.98086956516,"114.16,40.68",18.80260869565216,17.0893115942029,35.41833333333335,25.804347826086957,29.42760869565218,21.99171842650103,40.64811594202897,山西省,140222
22,0.7052307692307694,-7.843076923076926,280.13199999999995,38.163846153846166,101584.35461538461,"120.91,37.74",27.288538461538465,35.628846153846155,66.96815384615383,23.29230769230769,26.857769230769232,56.05519230769232,66.96815384615383,山东省,370614
23,-3.7133333333333334,0.7837499999999996,275.28458333333333,29.974583333333328,85806.73708333331,"106.66,39.35",18.362291666666668,10.012500000000001,26.581249999999997,10.15625,30.629166666666666,23.004166666666666,35.095625,宁夏回族自治区,640205
24,1.4851190476190472,-6.750714285714284,278.3061904761904,31.07190476190476,96190.94416666667,"117.67,42.57",11.586904761904766,20.746874999999996,33.647976190476186,14.767857142857142,31.575238095238085,24.187329931972794,47.60208333333331,河北省,130828
25,-1.4218032786885237,0.16859289617486425,274.576980874317,47.437349726775906,82018.92680327877,"87.13,49.13",1.8150956284153026,1.9003073770491814,27.64618852459015,5.209699453551913,31.5825660291439,36.796455893832935,50.70933206479312,新疆维吾尔自治区,654324
